# timestamp target input output err de se
28030 33.613525 0.690000 1.000000 32.923525 0.360000 4.377311
28040 33.613525 0.340000 1.000000 33.273525 -0.350000 4.380639
28050 33.613525 0.350000 1.000000 33.263525 0.010000 4.383965
28060 33.613525 0.340000 1.000000 33.273525 -0.010000 4.387293
28070 33.613525 0.340000 1.000000 33.273525 0.000000 4.390620
28080 33.613525 0.360000 1.000000 33.253525 0.020000 4.393945
28100 33.613525 0.710000 1.000000 32.903525 0.350000 4.397236
28110 33.613525 0.370000 1.000000 33.243525 -0.340000 4.400560
28120 33.613525 0.290000 1.000000 33.323525 -0.080000 4.403892
28130 33.613525 0.330000 1.000000 33.283525 0.040000 4.407221
28140 33.613525 0.340000 1.000000 33.273525 0.010000 4.410548
28150 33.613525 0.350000 1.000000 33.263525 0.010000 4.413874
28170 33.613525 0.680000 1.000000 32.933525 0.330000 4.417168
28180 33.613525 0.340000 1.000000 33.273525 -0.340000 4.420495
28190 33.613525 0.350000 1.000000 33.263525 0.010000 4.423821
28200 33.613525 0.350000 1.000000 33.263525 0.000000 4.427148
28210 33.613525 0.330000 1.000000 33.283525 -0.020000 4.430476
28220 33.613525 0.340000 1.000000 33.273525 0.010000 4.433803
28240 33.613525 0.690000 1.000000 32.923525 0.350000 4.437096
28250 33.613525 0.340000 1.000000 33.273525 -0.350000 4.440423
28260 33.613525 0.340000 1.000000 33.273525 0.000000 4.443750
28270 33.613525 0.350000 1.000000 33.263525 0.010000 4.447077
28280 33.613525 0.340000 1.000000 33.273525 -0.010000 4.450404
28290 33.613525 0.340000 1.000000 33.273525 0.000000 4.453732
28310 33.613525 0.760000 1.000000 32.853525 0.420000 4.457017
28320 33.613525 0.270000 1.000000 33.343525 -0.490000 4.460351
28330 33.613525 0.350000 1.000000 33.263525 0.080000 4.463678
28340 33.613525 0.340000 1.000000 33.273525 -0.010000 4.467005
28350 33.613525 0.350000 1.000000 33.263525 0.010000 4.470331
28370 33.613525 0.680000 1.000000 32.933525 0.330000 4.473625
28380 33.613525 0.330000 1.000000 33.283525 -0.350000 4.476953
28390 33.613525 0.340000 1.000000 33.273525 0.010000 4.480280
28400 33.613525 0.350000 1.000000 33.263525 0.010000 4.483607
28410 33.613525 0.330000 1.000000 33.283525 -0.020000 4.486935
28420 33.613525 0.340000 1.000000 33.273525 0.010000 4.490262
28440 33.613525 0.690000 1.000000 32.923525 0.350000 4.493555
28450 33.613525 0.340000 1.000000 33.273525 -0.350000 4.496882
28460 33.613525 0.340000 1.000000 33.273525 0.000000 4.500209
28470 33.613525 0.340000 1.000000 33.273525 0.000000 4.503537
28480 33.613525 0.340000 1.000000 33.273525 0.000000 4.506864
28490 33.613525 0.340000 1.000000 33.273525 0.000000 4.510192
28510 33.613525 0.760000 1.000000 32.853525 0.420000 4.513477
28520 33.613525 0.270000 1.000000 33.343525 -0.490000 4.516811
28530 33.613525 0.360000 1.000000 33.253525 0.090000 4.520137
28540 33.613525 0.330000 1.000000 33.283525 -0.030000 4.523465
28560 33.613525 0.690000 1.000000 32.923525 0.360000 4.526757
28570 33.613525 0.340000 1.000000 33.273525 -0.350000 4.530085
28580 33.613525 0.350000 1.000000 33.263525 0.010000 4.533411
28590 33.613525 0.340000 1.000000 33.273525 -0.010000 4.536738
28600 33.613525 0.360000 1.000000 33.253525 0.020000 4.540064
28610 33.613525 0.330000 1.000000 33.283525 -0.030000 4.543392
28630 33.613525 0.680000 1.000000 32.933525 0.350000 4.546685
28640 33.613525 0.350000 1.000000 33.263525 -0.330000 4.550012
28650 33.613525 0.340000 1.000000 33.273525 -0.010000 4.553339
28660 33.613525 0.340000 1.000000 33.273525 0.000000 4.556666
28670 33.613525 0.340000 1.000000 33.273525 0.000000 4.559994
28680 33.613525 0.340000 1.000000 33.273525 0.000000 4.563321
28700 33.613525 0.730000 1.000000 32.883525 0.390000 4.566610
28710 33.613525 0.370000 1.000000 33.243525 -0.360000 4.569934
28720 33.613525 0.280000 1.000000 33.333525 -0.090000 4.573267
28730 33.613525 0.350000 1.000000 33.263525 0.070000 4.576594
28740 33.613525 0.340000 1.000000 33.273525 -0.010000 4.579921
28750 33.613525 0.340000 1.000000 33.273525 0.000000 4.583248
28770 33.613525 0.690000 1.000000 32.923525 0.350000 4.586541
28780 33.613525 0.340000 1.000000 33.273525 -0.350000 4.589868
28790 33.613525 0.340000 1.000000 33.273525 0.000000 4.593195
28800 33.613525 0.360000 1.000000 33.253525 0.020000 4.596521
28810 33.613525 0.330000 1.000000 33.283525 -0.030000 4.599849
28820 33.613525 0.340000 1.000000 33.273525 0.010000 4.603176
28840 33.613525 0.820000 1.000000 32.793525 0.480000 4.606456
28850 33.613525 0.220000 1.000000 33.393525 -0.600000 4.609795
28860 33.613525 0.330000 1.000000 33.283525 0.110000 4.613123
28870 33.613525 0.350000 1.000000 33.263525 0.020000 4.616450
28890 33.613525 0.680000 1.000000 32.933525 0.330000 4.619743
28900 33.613525 0.380000 1.000000 33.233525 -0.300000 4.623067
28910 33.613525 0.370000 1.000000 33.243525 -0.010000 4.626391
28920 33.613525 0.270000 1.000000 33.343525 -0.100000 4.629725
28930 33.613525 0.340000 1.000000 33.273525 0.070000 4.633053
28940 33.613525 0.350000 1.000000 33.263525 0.010000 4.636379
28960 33.613525 0.680000 1.000000 32.933525 0.330000 4.639672
28970 33.613525 0.340000 1.000000 33.273525 -0.340000 4.643000
28980 33.613525 0.340000 1.000000 33.273525 0.000000 4.646327
28990 33.613525 0.340000 1.000000 33.273525 0.000000 4.649654
29000 33.613525 0.350000 1.000000 33.263525 0.010000 4.652981
29010 33.613525 0.330000 1.000000 33.283525 -0.020000 4.656309
29030 33.613525 0.680000 1.000000 32.933525 0.350000 4.659602
29040 33.613525 0.340000 1.000000 33.273525 -0.340000 4.662930
29050 33.613525 0.350000 1.000000 33.263525 0.010000 4.666256
29060 33.613525 0.340000 1.000000 33.273525 -0.010000 4.669583
29070 33.613525 0.340000 1.000000 33.273525 0.000000 4.672911
29080 33.613525 0.350000 1.000000 33.263525 0.010000 4.676237
29100 33.613525 0.720000 1.000000 32.893525 0.370000 4.679527
29110 33.613525 0.370000 1.000000 33.243525 -0.350000 4.682851
29120 33.613525 0.280000 1.000000 33.333525 -0.090000 4.686184
29130 33.613525 0.340000 1.000000 33.273525 0.060000 4.689512
29140 33.613525 0.340000 1.000000 33.273525 0.000000 4.692839
29150 33.613525 0.350000 1.000000 33.263525 0.010000 4.696165
29170 33.613525 0.670000 1.000000 32.943525 0.320000 4.699460
29180 33.613525 0.330000 1.000000 33.283525 -0.340000 4.702788
29190 33.613525 0.340000 1.000000 33.273525 0.010000 4.706115
29200 33.613525 0.360000 1.000000 33.253525 0.020000 4.709441
29210 33.613525 0.320000 1.000000 33.293525 -0.040000 4.712770
29220 33.613525 0.350000 1.000000 33.263525 0.030000 4.716096
29240 33.613525 0.680000 1.000000 32.933525 0.330000 4.719390
29250 33.613525 0.350000 1.000000 33.263525 -0.330000 4.722716
29260 33.613525 0.340000 1.000000 33.273525 -0.010000 4.726043
29270 33.613525 0.340000 1.000000 33.273525 0.000000 4.729371
29280 33.613525 0.340000 1.000000 33.273525 0.000000 4.732698
29290 33.613525 0.340000 1.000000 33.273525 0.000000 4.736026
29310 33.613525 0.760000 1.000000 32.853525 0.420000 4.739311
29320 33.613525 0.270000 1.000000 33.343525 -0.490000 4.742645
29330 33.613525 0.350000 1.000000 33.263525 0.080000 4.745972
29340 33.613525 0.340000 1.000000 33.273525 -0.010000 4.749299
29350 33.613525 0.350000 1.000000 33.263525 0.010000 4.752625
29370 33.613525 0.680000 1.000000 32.933525 0.330000 4.755919
29380 33.613525 0.340000 1.000000 33.273525 -0.340000 4.759246
29390 33.613525 0.350000 1.000000 33.263525 0.010000 4.762572
29400 33.613525 0.350000 1.000000 33.263525 0.000000 4.765899
29410 33.613525 0.330000 1.000000 33.283525 -0.020000 4.769227
29420 33.613525 0.340000 1.000000 33.273525 0.010000 4.772554
29440 33.613525 0.690000 1.000000 32.923525 0.350000 4.775847
29450 33.613525 0.340000 1.000000 33.273525 -0.350000 4.779174
29460 33.613525 0.340000 1.000000 33.273525 0.000000 4.782501
29470 33.613525 0.350000 1.000000 33.263525 0.010000 4.785828
